,id,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary,Year,SalaryCap
3767,LindseyHunter2008,LindseyHunter,PG,37,DET,24,0,9.0,0.9,2.7,0.344,0.3,1.1,0.26899999999999996,0.6,1.6,0.395,0.39799999999999996,0.3,0.4,0.778,0.2,0.4,0.5,1.4,0.5,0.1,0.5,1.3,2.4,2250000.0,2008,55630000
3768,StevenHunter2008,StevenHunter,C,26,DEN,19,2,6.3,0.8,1.5,0.536,0.0,0.0,,0.8,1.5,0.536,0.536,0.5,1.1,0.45,0.5,1.0,1.5,0.0,0.0,0.3,0.4,1.1,2.1,3248000.0,2008,55630000
3769,AndreIguodala2008,AndreIguodala,SF,24,PHI,82,82,39.5,7.1,15.6,0.456,1.2,3.7,0.32899999999999996,5.9,11.8,0.496,0.495,4.5,6.2,0.721,1.0,4.4,5.4,4.8,2.1,0.6,2.6,2.3,19.9,2804889.0,2008,55630000
3770,ZydrunasIlgauskas2008,ZydrunasIlgauskas,C,32,CLE,73,73,30.4,5.7,12.0,0.474,0.0,0.0,0.0,5.7,12.0,0.475,0.474,2.7,3.3,0.802,3.6,5.7,9.3,1.4,0.5,1.6,1.8,3.4,14.1,10142156.0,2008,55630000
3771,DJMbenga2008,DJMbenga,C,27,TOT,42,0,7.8,0.9,2.0,0.46399999999999997,0.0,0.0,,0.9,2.0,0.46399999999999997,0.46399999999999997,0.1,0.3,0.41700000000000004,0.7,1.0,1.7,0.2,0.2,0.6,0.3,1.7,2.0,,2008,55630000
3772,AllenIverson2008,AllenIverson,SG,32,DEN,82,82,41.8,8.7,19.0,0.45799999999999996,1.2,3.4,0.345,7.5,15.6,0.48200000000000004,0.488,7.9,9.7,0.809,0.6,2.4,3.0,7.1,2.0,0.1,3.0,1.3,26.4,19012500.0,2008,55630000
3773,RoyalIvey2008,RoyalIvey,PG,26,MIL,75,20,19.2,2.0,5.0,0.39399999999999996,0.5,1.4,0.327,1.5,3.6,0.42100000000000004,0.44,1.1,1.6,0.726,0.5,1.1,1.6,2.1,0.6,0.1,1.0,2.2,5.6,826046.0,2008,55630000
3774,JarrettJack2008,JarrettJack,SG,24,POR,82,16,27.2,3.3,7.6,0.431,0.8,2.3,0.342,2.5,5.2,0.47,0.483,2.6,3.0,0.867,0.4,2.5,2.9,3.8,0.7,0.0,2.2,1.6,9.9,1217400.0,2008,55630000
3775,BobbyJackson2008,BobbyJackson,SG-PG,34,TOT,72,5,19.3,2.8,7.0,0.40299999999999997,1.1,3.1,0.358,1.7,3.9,0.439,0.483,0.9,1.1,0.79,0.5,2.1,2.5,1.9,0.6,0.1,0.8,1.3,7.7,5670000.0,2008,55630000
3776,LukeJackson2008,LukeJackson,SF,26,MIA,14,1,16.3,1.9,5.7,0.325,0.8,2.1,0.36700000000000005,1.1,3.6,0.3,0.39399999999999996,1.1,1.6,0.696,0.5,1.9,2.4,1.2,0.6,0.0,0.6,1.6,5.6,279415.0,2008,55630000
3777,StephenJackson2008,StephenJackson,SF,29,GSW,73,73,39.1,6.7,16.5,0.405,2.5,6.9,0.363,4.2,9.6,0.435,0.48100000000000004,4.2,5.1,0.8320000000000001,0.9,3.4,4.4,4.1,1.3,0.4,2.7,2.3,20.1,6630000.0,2008,55630000
3778,CaseyJacobsen2008,CaseyJacobsen,SG,26,MEM,53,0,10.3,0.7,2.2,0.33899999999999997,0.3,1.4,0.222,0.4,0.8,0.535,0.409,0.2,0.3,0.765,0.2,1.0,1.2,0.4,0.1,0.0,0.3,0.6,2.0,826269.0,2008,55630000
3779,JeromeJames2008,JeromeJames,C,32,NYK,2,0,2.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.0,5800000.0,2008,55630000
3780,LeBronJames2008,LeBronJames,SF,23,CLE,75,74,40.4,10.6,21.9,0.484,1.5,4.8,0.315,9.1,17.1,0.531,0.518,7.3,10.3,0.7120000000000001,1.8,6.1,7.9,7.2,1.8,1.1,3.4,2.2,30.0,13041250.0,2008,55630000
3781,MikeJames2008,MikeJames,PG,32,TOT,54,1,13.3,1.9,5.4,0.348,0.6,1.8,0.32,1.3,3.6,0.363,0.402,0.7,0.9,0.813,0.3,1.0,1.3,1.1,0.4,0.0,0.7,1.0,5.0,5632200.0,2008,55630000
3782,AntawnJamison2008,AntawnJamison,PF,31,WAS,79,79,38.7,7.8,17.9,0.436,1.5,4.5,0.33899999999999997,6.3,13.5,0.46799999999999997,0.478,4.2,5.5,0.76,2.7,7.5,10.2,1.5,1.3,0.4,1.4,2.5,21.4,16360094.0,2008,55630000
3783,MarkoJaric2008,MarkoJaric,SG,29,MIN,75,56,29.2,3.0,7.0,0.43,0.6,1.7,0.36200000000000004,2.4,5.3,0.451,0.473,1.6,2.2,0.742,0.5,2.5,3.0,4.1,1.3,0.4,1.7,2.4,8.3,6050000.0,2008,55630000
3784,AlJefferson2008,AlJefferson,C,23,MIN,82,82,35.6,8.8,17.6,0.5,0.0,0.1,0.0,8.8,17.5,0.502,0.5,3.5,4.8,0.721,3.8,7.4,11.1,1.4,0.9,1.5,2.0,2.7,21.0,2480885.0,2008,55630000
3785,RichardJefferson2008,RichardJefferson,SF,27,NJN,82,82,39.0,7.5,16.2,0.466,0.9,2.6,0.36200000000000004,6.6,13.6,0.486,0.495,6.6,8.3,0.7979999999999999,1.1,3.0,4.2,3.1,0.9,0.3,2.4,2.7,22.6,12200000.0,2008,55630000
3786,JaredJeffries2008,JaredJeffries,SF,26,NYK,73,19,18.2,1.5,3.7,0.4,0.1,0.3,0.16,1.4,3.4,0.424,0.40700000000000003,0.7,1.3,0.527,1.6,1.7,3.3,0.9,0.5,0.3,0.9,1.8,3.7,5632200.0,2008,55630000
3787,YiJianlian2008,YiJianlian,PF,20,MIL,66,49,25.0,3.3,7.9,0.42100000000000004,0.1,0.3,0.28600000000000003,3.2,7.6,0.42700000000000005,0.42700000000000005,1.8,2.2,0.841,1.6,3.6,5.2,0.8,0.5,0.8,1.4,2.3,8.6,2777760.0,2008,55630000
3788,AlexanderJohnson2008,AlexanderJohnson,PF,24,MIA,43,6,12.8,1.4,2.9,0.488,0.0,0.0,,1.4,2.9,0.488,0.488,1.3,1.9,0.687,0.7,1.4,2.2,0.3,0.3,0.2,1.0,1.9,4.2,687456.0,2008,55630000
3789,AmirJohnson2008,AmirJohnson,PF,20,DET,62,0,12.3,1.5,2.7,0.5579999999999999,0.0,0.0,,1.5,2.7,0.5579999999999999,0.5579999999999999,0.6,0.9,0.6729999999999999,1.4,2.4,3.8,0.5,0.4,1.3,0.6,2.3,3.6,3666666.0,2008,55630000
3790,AnthonyJohnson2008,AnthonyJohnson,PG,33,TOT,69,52,22.2,2.2,5.1,0.43700000000000006,0.6,1.3,0.452,1.6,3.8,0.431,0.496,0.5,0.6,0.8140000000000001,0.3,1.7,2.0,3.8,0.8,0.1,1.2,1.7,5.6,2860000.0,2008,55630000
3791,DerMarrJohnson2008,DerMarrJohnson,SF,27,SAS,5,0,5.6,1.4,2.8,0.5,0.6,1.8,0.33299999999999996,0.8,1.0,0.8,0.607,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.8,3.4,42203.0,2008,55630000
3792,JoeJohnson2008,JoeJohnson,SG,26,ATL,82,82,40.8,7.9,18.3,0.43200000000000005,2.1,5.4,0.381,5.8,12.8,0.45399999999999996,0.489,3.9,4.6,0.8340000000000001,1.0,3.5,4.5,5.8,1.0,0.2,2.7,2.0,21.7,13488377.0,2008,55630000
3793,LintonJohnson2008,LintonJohnson,PF,27,TOT,8,0,7.9,1.1,2.4,0.474,0.1,0.4,0.33299999999999996,1.0,2.0,0.5,0.5,0.3,0.3,1.0,0.6,1.1,1.8,0.5,0.0,0.1,0.6,1.4,2.6,283953.0,2008,55630000
3794,BobbyJones2008,BobbyJones,SF,24,TOT,47,2,11.3,1.3,3.0,0.429,0.4,1.1,0.34,0.9,1.9,0.483,0.493,0.9,1.1,0.784,0.6,1.3,2.0,0.6,0.3,0.1,0.6,1.8,3.8,773388.0,2008,55630000
3795,DahntayJones2008,DahntayJones,SG,27,SAC,25,0,8.2,0.9,2.1,0.434,0.0,0.2,0.16699999999999998,0.9,1.9,0.46799999999999997,0.44299999999999995,1.4,2.0,0.667,0.3,1.1,1.4,0.5,0.3,0.2,0.4,1.1,3.2,753767.0,2008,55630000
3796,DamonJones2008,DamonJones,SG,31,CLE,67,3,19.9,2.3,5.4,0.41600000000000004,1.7,4.1,0.41700000000000004,0.5,1.3,0.414,0.574,0.3,0.4,0.7140000000000001,0.1,1.0,1.1,1.9,0.3,0.0,0.5,1.0,6.5,4172432.0,2008,55630000
3797,DwayneJones2008,DwayneJones,PF,24,CLE,56,0,8.4,0.4,0.8,0.532,0.0,0.0,0.0,0.4,0.8,0.5429999999999999,0.532,0.5,1.0,0.483,1.2,1.3,2.5,0.2,0.2,0.4,0.3,1.6,1.4,770610.0,2008,55630000
3798,EddieJones2008,EddieJones,SG,36,DAL,47,33,19.6,1.4,3.8,0.36700000000000005,0.7,2.5,0.293,0.7,1.4,0.5,0.461,0.2,0.3,0.7140000000000001,0.4,2.4,2.8,1.5,0.6,0.2,0.6,1.5,3.7,1830000.0,2008,55630000
3799,FredJones2008,FredJones,SG,28,NYK,70,26,25.1,2.6,6.2,0.42100000000000004,1.1,2.7,0.385,1.5,3.4,0.45,0.507,1.3,1.8,0.746,0.4,2.0,2.4,2.4,0.7,0.3,1.1,2.0,7.6,3300000.0,2008,55630000
3800,JamesJones2008,JamesJones,SF,27,POR,58,3,22.0,2.5,5.6,0.43700000000000006,1.6,3.5,0.444,0.9,2.1,0.426,0.5760000000000001,1.5,1.7,0.878,0.7,2.0,2.8,0.6,0.4,0.3,0.5,1.7,8.0,2900000.0,2008,55630000
3801,SolomonJones2008,SolomonJones,PF,23,ATL,35,0,4.1,0.3,0.9,0.4,0.0,0.1,0.0,0.3,0.8,0.429,0.4,0.3,0.6,0.55,0.5,0.7,1.2,0.0,0.1,0.1,0.3,0.8,1.0,729000.0,2008,55630000
3802,ChrisKaman2008,ChrisKaman,C,25,LAC,56,55,37.2,6.0,12.5,0.483,0.0,0.1,0.0,6.0,12.4,0.486,0.483,3.6,4.7,0.762,3.1,9.6,12.7,1.9,0.6,2.8,2.9,3.2,15.7,8600000.0,2008,55630000
3803,JasonKapono2008,JasonKapono,SF,26,TOR,81,7,18.9,3.0,6.1,0.488,0.7,1.5,0.483,2.3,4.7,0.489,0.545,0.5,0.5,0.86,0.4,1.1,1.5,0.8,0.4,0.0,0.7,1.6,7.2,5356000.0,2008,55630000
3804,CobyKarl2008,CobyKarl,SG,24,LAL,17,0,4.2,0.5,1.5,0.34600000000000003,0.2,0.8,0.308,0.3,0.8,0.385,0.423,0.5,0.6,0.8,0.2,0.6,0.8,0.5,0.2,0.1,0.3,0.2,1.8,427163.0,2008,55630000
3805,ViktorKhryapa2008,ViktorKhryapa,PF,25,CHI,9,0,11.7,1.3,3.4,0.387,0.0,0.1,0.0,1.3,3.3,0.4,0.387,0.9,1.6,0.5710000000000001,0.7,1.6,2.2,0.9,0.7,0.0,0.7,1.2,3.6,1928598.0,2008,55630000
3806,JasonKidd2008,JasonKidd,PG,34,TOT,80,80,36.3,3.8,9.9,0.385,1.5,3.9,0.381,2.3,6.0,0.387,0.46,1.7,2.1,0.818,1.2,6.3,7.5,10.1,1.7,0.3,3.3,2.1,10.8,19728000.0,2008,55630000
3807,TarenceKinsey2008,TarenceKinsey,SG,23,MEM,11,0,8.7,1.5,3.5,0.42100000000000004,0.3,0.6,0.429,1.2,2.8,0.419,0.461,0.5,0.5,0.833,0.3,0.8,1.1,0.2,0.3,0.0,0.3,1.0,3.6,219533.0,2008,55630000
3808,AndreiKirilenko2008,AndreiKirilenko,SF,26,UTA,72,72,30.8,3.8,7.6,0.506,0.6,1.6,0.379,3.2,5.9,0.54,0.546,2.8,3.6,0.77,1.7,3.0,4.7,4.0,1.2,1.5,1.9,2.3,11.0,13735000.0,2008,55630000
3809,LinasKleiza2008,LinasKleiza,SF,23,DEN,79,13,23.9,3.9,8.3,0.47200000000000003,1.2,3.5,0.33899999999999997,2.7,4.8,0.568,0.5429999999999999,2.1,2.7,0.77,1.2,3.1,4.2,1.2,0.6,0.2,1.1,2.3,11.1,1011360.0,2008,55630000
3810,BrevinKnight2008,BrevinKnight,PG,32,LAC,74,39,22.6,1.9,4.6,0.40399999999999997,0.0,0.1,0.0,1.9,4.5,0.41100000000000003,0.40399999999999997,0.8,1.0,0.873,0.2,1.7,1.9,4.4,1.4,0.1,1.0,2.2,4.6,1600000.0,2008,55630000
3811,KyleKorver2008,KyleKorver,SG-PF,26,TOT,75,0,23.1,3.4,7.7,0.44299999999999995,1.5,3.9,0.375,1.9,3.7,0.516,0.54,1.6,1.7,0.915,0.3,2.0,2.3,1.3,0.6,0.4,1.0,2.6,9.9,4400000.0,2008,55630000
3812,NenadKrstic2008,NenadKrstic,C,24,NJN,45,38,18.0,2.7,6.7,0.41,0.0,0.0,0.0,2.7,6.6,0.413,0.41,1.2,1.5,0.754,0.8,3.7,4.4,0.6,0.2,0.4,0.9,2.5,6.6,1889760.0,2008,55630000
3813,RaefLaFrentz2008,RaefLaFrentz,C,31,POR,39,0,7.5,0.7,1.6,0.44299999999999995,0.0,0.1,0.0,0.7,1.5,0.474,0.44299999999999995,0.3,0.5,0.579,0.7,1.0,1.7,0.2,0.3,0.4,0.3,1.5,1.7,12440787.0,2008,55630000
3814,CarlLandry2008,CarlLandry,PF,24,HOU,42,0,16.9,3.2,5.2,0.616,0.0,0.0,0.0,3.2,5.2,0.619,0.616,1.7,2.6,0.6609999999999999,2.3,2.6,4.9,0.5,0.4,0.2,0.6,2.3,8.1,427163.0,2008,55630000
3815,KeithLangford2008,KeithLangford,SG,24,SAS,2,0,5.0,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,272316.0,2008,55630000
3816,StephaneLasme2008,StephaneLasme,PF-SF,25,TOT,16,4,18.9,2.0,4.4,0.451,0.0,0.0,,2.0,4.4,0.451,0.451,1.2,2.0,0.594,1.6,1.7,3.3,0.2,0.8,1.4,0.9,2.2,5.2,48056.0,2008,55630000
3817,AcieLaw2008,AcieLaw,PG,23,ATL,56,6,15.4,1.7,4.2,0.401,0.1,0.6,0.20600000000000002,1.6,3.6,0.433,0.41600000000000004,0.7,0.9,0.792,0.2,0.8,1.0,2.0,0.5,0.0,1.0,1.3,4.2,1927080.0,2008,55630000
3818,DavidLee2008,DavidLee,PF,24,NYK,81,29,29.1,4.2,7.6,0.552,0.0,0.0,0.0,4.2,7.6,0.5539999999999999,0.552,2.4,2.9,0.8190000000000001,3.0,6.0,8.9,1.2,0.7,0.4,1.2,2.6,10.8,990600.0,2008,55630000
3819,RashardLewis2008,RashardLewis,PF,28,ORL,81,81,38.0,6.4,14.0,0.455,2.8,6.8,0.409,3.6,7.2,0.498,0.5539999999999999,2.7,3.2,0.838,1.2,4.2,5.4,2.4,1.2,0.5,1.7,2.6,18.2,14880000.0,2008,55630000
3820,KyleLowry2008,KyleLowry,PG,21,MEM,82,9,25.5,3.1,7.2,0.43200000000000005,0.4,1.7,0.257,2.7,5.5,0.48700000000000004,0.46299999999999997,3.0,4.2,0.698,0.5,2.5,3.0,3.6,1.1,0.3,1.5,2.3,9.6,1087680.0,2008,55630000
3821,TyronnLue2008,TyronnLue,PG,30,TOT,50,3,14.7,2.3,5.1,0.447,0.8,1.7,0.45299999999999996,1.5,3.3,0.44299999999999995,0.524,0.5,0.6,0.7809999999999999,0.2,0.9,1.1,1.5,0.2,0.0,0.5,1.3,5.8,3500000.0,2008,55630000
3822,MarkMadsen2008,MarkMadsen,PF,32,MIN,20,6,7.6,0.2,1.0,0.158,0.0,0.0,,0.2,1.0,0.158,0.158,0.2,0.6,0.25,0.9,1.0,1.9,0.2,0.2,0.1,0.5,1.3,0.5,2420000.0,2008,55630000
3823,CoreyMaggette2008,CoreyMaggette,SF,28,LAC,70,65,35.7,6.5,14.3,0.45799999999999996,1.1,2.9,0.384,5.4,11.4,0.47700000000000004,0.49700000000000005,7.9,9.7,0.812,1.1,4.5,5.6,2.7,1.0,0.1,2.8,3.0,22.1,7000000.0,2008,55630000
3824,JamaalMagloire2008,JamaalMagloire,C,29,TOT,31,2,9.2,0.6,1.8,0.327,0.0,0.0,,0.6,1.8,0.327,0.327,0.6,1.4,0.455,0.6,2.3,2.9,0.2,0.0,0.3,1.0,1.6,1.8,4000000.0,2008,55630000
3825,IanMahinmi2008,IanMahinmi,C,21,SAS,6,0,3.8,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.5,1.5,1.0,0.0,0.8,0.8,0.2,0.0,0.7,0.3,0.7,3.5,938760.0,2008,55630000
3826,StephonMarbury2008,StephonMarbury,PG,30,NYK,24,19,33.5,4.6,11.0,0.419,1.2,3.1,0.37799999999999995,3.5,8.0,0.435,0.47200000000000003,3.5,4.8,0.716,0.7,1.8,2.5,4.7,0.9,0.1,2.0,2.4,13.9,19012500.0,2008,55630000
3827,ShawnMarion2008,ShawnMarion,PF,29,TOT,63,62,36.7,6.3,12.5,0.508,1.0,3.1,0.33299999999999996,5.3,9.3,0.5670000000000001,0.55,1.7,2.4,0.7070000000000001,2.2,8.0,10.2,2.2,2.0,1.3,1.4,2.4,15.4,16440000.0,2008,55630000
3828,SeanMarks2008,SeanMarks,C,32,PHO,19,0,6.8,1.2,2.3,0.535,0.1,0.2,0.25,1.2,2.1,0.564,0.547,0.6,1.0,0.632,0.5,1.4,1.9,0.2,0.2,0.5,0.4,1.2,3.1,1033930.0,2008,55630000
3829,DonyellMarshall2008,DonyellMarshall,PF,34,TOT,26,1,13.1,1.2,3.8,0.327,0.6,2.0,0.28300000000000003,0.7,1.7,0.37799999999999995,0.40299999999999997,0.7,0.8,0.8640000000000001,0.9,2.0,2.9,0.4,0.2,0.6,0.6,1.2,3.8,6016965.0,2008,55630000
3830,DarrickMartin2008,DarrickMartin,PG,36,TOR,17,0,8.3,0.6,2.5,0.233,0.1,0.9,0.125,0.5,1.6,0.29600000000000004,0.256,0.3,0.4,0.833,0.2,0.2,0.4,1.2,0.4,0.0,0.1,0.7,1.6,1219590.0,2008,55630000
3831,KenyonMartin2008,KenyonMartin,PF,30,DEN,71,71,30.4,5.3,9.8,0.5379999999999999,0.0,0.2,0.182,5.3,9.7,0.544,0.539,1.7,3.0,0.58,1.5,5.0,6.5,1.3,1.2,1.2,1.3,3.3,12.4,13250000.0,2008,55630000
3832,KevinMartin2008,KevinMartin,SG,24,SAC,61,57,36.3,6.8,15.0,0.456,1.8,4.4,0.402,5.1,10.6,0.478,0.515,8.2,9.5,0.8690000000000001,0.8,3.7,4.5,2.1,1.0,0.1,2.1,2.5,23.7,1808121.0,2008,55630000
3833,DesmondMason2008,DesmondMason,SF,30,MIL,59,56,28.8,3.9,8.1,0.48200000000000004,0.0,0.0,,3.9,8.1,0.48200000000000004,0.48200000000000004,1.9,2.9,0.659,1.3,3.1,4.3,2.1,0.7,0.5,1.4,1.8,9.7,5000000.0,2008,55630000
3834,RogerMason2008,RogerMason,PG,27,WAS,80,9,21.4,3.3,7.5,0.44299999999999995,1.6,4.1,0.39799999999999996,1.7,3.4,0.498,0.552,0.8,0.9,0.873,0.2,1.4,1.6,1.7,0.5,0.2,0.9,1.8,9.1,798328.0,2008,55630000
3835,JasonMaxiell2008,JasonMaxiell,C,24,DET,82,7,21.6,2.9,5.4,0.5379999999999999,0.0,0.0,0.0,2.9,5.4,0.539,0.5379999999999999,2.1,3.3,0.633,2.2,3.1,5.3,0.6,0.3,1.1,0.9,2.2,7.9,1041360.0,2008,55630000
3836,RashadMcCants2008,RashadMcCants,SG,23,MIN,75,24,26.9,5.7,12.6,0.45299999999999996,1.9,4.7,0.40700000000000003,3.8,7.9,0.48100000000000004,0.529,1.5,2.1,0.748,0.7,2.1,2.7,2.2,0.9,0.2,2.3,3.1,14.9,1769160.0,2008,55630000
3837,JelaniMcCoy2008,JelaniMcCoy,C,30,DEN,6,1,5.5,0.2,0.2,1.0,0.0,0.0,,0.2,0.2,1.0,1.0,0.2,0.3,0.5,0.2,1.0,1.2,0.0,0.0,0.8,0.7,1.2,0.5,151089.0,2008,55630000
3838,AntonioMcDyess2008,AntonioMcDyess,PF,33,DET,78,78,29.3,3.8,7.7,0.488,0.0,0.0,0.0,3.8,7.7,0.49,0.488,1.2,2.0,0.622,2.6,5.9,8.5,1.1,0.8,0.7,1.0,3.2,8.8,6373900.0,2008,55630000
3839,TracyMcGrady2008,TracyMcGrady,SG,28,HOU,66,62,37.0,8.3,19.8,0.419,1.3,4.5,0.292,7.0,15.3,0.457,0.452,3.7,5.4,0.684,0.6,4.5,5.1,5.9,1.0,0.5,2.4,1.4,21.6,19014187.0,2008,55630000
3840,DominicMcGuire2008,DominicMcGuire,SG,22,WAS,70,1,9.9,0.6,1.5,0.379,0.0,0.1,0.16699999999999998,0.5,1.4,0.392,0.38299999999999995,0.2,0.5,0.43799999999999994,0.8,1.2,2.0,0.6,0.3,0.4,0.6,1.1,1.3,427163.0,2008,55630000
3841,JeffMcInnis2008,JeffMcInnis,PG,33,CHA,54,26,26.1,2.0,4.6,0.434,0.1,0.4,0.158,1.9,4.3,0.457,0.44,0.4,0.6,0.767,0.3,1.5,1.8,4.1,0.4,0.1,1.4,2.2,4.5,1219590.0,2008,55630000
3842,JoshMcRoberts2008,JoshMcRoberts,PF,20,POR,8,0,3.5,0.8,1.3,0.6,0.0,0.1,0.0,0.8,1.1,0.667,0.6,0.0,0.0,,0.3,1.0,1.3,0.3,0.1,0.0,0.3,0.1,1.5,427163.0,2008,55630000
3843,ChrisMihm2008,ChrisMihm,C,28,LAL,23,5,12.1,1.4,4.1,0.337,0.0,0.0,,1.4,4.1,0.337,0.337,0.8,1.2,0.667,1.2,2.1,3.3,0.6,0.2,0.6,0.7,1.8,3.6,2500000.0,2008,55630000
3844,CJMiles2008,CJMiles,SG,20,UTA,60,13,11.5,1.9,3.9,0.479,0.5,1.3,0.39,1.4,2.7,0.522,0.542,0.7,0.9,0.7879999999999999,0.3,1.0,1.3,0.9,0.5,0.1,0.5,1.6,5.0,770610.0,2008,55630000
3845,DarkoMilicic2008,DarkoMilicic,C,22,MEM,70,64,23.8,3.1,7.1,0.43799999999999994,0.0,0.0,0.0,3.1,7.1,0.439,0.43799999999999994,1.0,1.7,0.5539999999999999,1.8,4.2,6.1,0.8,0.5,1.6,1.4,2.6,7.2,6500000.0,2008,55630000
3846,AndreMiller2008,AndreMiller,PG,31,PHI,82,82,36.8,6.9,14.1,0.49200000000000005,0.0,0.4,0.08800000000000001,6.9,13.7,0.504,0.494,3.1,4.1,0.772,1.2,2.8,4.0,6.9,1.3,0.1,2.5,2.2,17.0,9366666.0,2008,55630000
3847,BradMiller2008,BradMiller,C,31,SAC,72,72,34.9,4.7,10.1,0.46299999999999997,0.4,1.3,0.311,4.3,8.9,0.484,0.48200000000000004,3.6,4.3,0.848,2.3,7.1,9.5,3.7,1.0,1.0,2.3,3.4,13.4,10500000.0,2008,55630000
3848,MikeMiller2008,MikeMiller,SG,27,MEM,70,70,35.3,5.9,11.8,0.502,2.2,5.1,0.43200000000000005,3.7,6.6,0.557,0.596,2.3,3.0,0.774,0.7,5.9,6.7,3.4,0.5,0.2,2.6,2.1,16.4,8376194.0,2008,55630000
3849,PaulMillsap2008,PaulMillsap,PF,22,UTA,82,2,20.8,3.1,6.1,0.504,0.0,0.0,0.0,3.1,6.1,0.508,0.504,1.9,2.8,0.677,2.0,3.6,5.6,1.0,0.9,0.9,1.1,3.3,8.1,687456.0,2008,55630000
3850,YaoMing2008,YaoMing,C,27,HOU,55,55,37.2,7.9,15.5,0.507,0.0,0.0,0.0,7.9,15.5,0.508,0.507,6.3,7.4,0.85,3.1,7.7,10.8,2.3,0.5,2.0,3.3,3.1,22.0,13762775.0,2008,55630000
3851,CuttinoMobley2008,CuttinoMobley,SG,32,LAC,77,38,35.1,4.9,11.3,0.433,0.9,2.5,0.349,4.0,8.8,0.457,0.47200000000000003,2.1,2.6,0.8190000000000001,0.6,2.9,3.6,2.6,1.0,0.4,1.6,2.0,12.8,8350000.0,2008,55630000
3852,NazrMohammed2008,NazrMohammed,C,30,TOT,82,29,20.1,3.3,6.4,0.515,0.0,0.0,0.0,3.3,6.4,0.516,0.515,1.2,2.0,0.583,2.4,3.7,6.0,0.9,0.5,0.7,1.2,2.8,7.8,5632200.0,2008,55630000
3853,JamarioMoon2008,JamarioMoon,SF,27,TOR,78,75,27.8,3.6,7.4,0.485,0.5,1.6,0.32799999999999996,3.1,5.8,0.528,0.52,0.8,1.1,0.741,1.2,5.0,6.2,1.2,1.0,1.4,0.7,1.9,8.5,427163.0,2008,55630000
3854,MikkiMoore2008,MikkiMoore,PF,32,SAC,82,79,29.1,3.4,6.0,0.5770000000000001,0.0,0.0,0.0,3.4,5.9,0.579,0.5770000000000001,1.6,2.2,0.736,2.0,4.1,6.0,1.0,0.4,0.6,1.3,3.8,8.5,5356000.0,2008,55630000
3855,RandolphMorris2008,RandolphMorris,C,22,NYK,18,2,10.1,1.2,3.2,0.36200000000000004,0.0,0.0,,1.2,3.2,0.36200000000000004,0.36200000000000004,0.8,1.6,0.483,0.7,1.4,2.1,0.1,0.2,0.1,0.5,2.1,3.1,810000.0,2008,55630000
3856,AlonzoMourning2008,AlonzoMourning,C,37,MIA,25,0,15.6,2.1,3.8,0.547,0.0,0.0,,2.1,3.8,0.547,0.547,1.8,3.0,0.5920000000000001,1.4,2.4,3.7,0.3,0.2,1.7,1.0,2.2,6.0,2762500.0,2008,55630000
3857,TroyMurphy2008,TroyMurphy,PF,27,IND,75,61,28.1,4.2,9.2,0.455,1.3,3.1,0.39799999999999996,2.9,6.1,0.484,0.522,2.6,3.2,0.797,1.4,5.8,7.2,2.2,0.7,0.4,1.3,2.9,12.2,9206349.0,2008,55630000
3858,RonaldMurray2008,RonaldMurray,PG,28,TOT,42,19,20.8,3.7,8.7,0.42,0.5,1.5,0.317,3.2,7.2,0.441,0.447,1.6,2.3,0.6940000000000001,0.5,1.4,2.0,3.4,0.9,0.1,2.0,1.2,9.4,1890000.0,2008,55630000
3859,DikembeMutombo2008,DikembeMutombo,C,41,HOU,39,25,15.9,1.1,2.1,0.5379999999999999,0.0,0.0,,1.1,2.1,0.5379999999999999,0.5379999999999999,0.8,1.2,0.711,1.7,3.4,5.1,0.1,0.3,1.2,0.4,1.4,3.0,1219590.0,2008,55630000
3860,BostjanNachbar2008,BostjanNachbar,PF,27,NJN,75,1,22.1,3.3,8.1,0.402,1.3,3.5,0.359,2.0,4.6,0.435,0.479,2.1,2.6,0.7859999999999999,0.7,2.7,3.5,1.2,0.6,0.3,1.1,2.4,9.8,2500000.0,2008,55630000
3861,EduardoNajera2008,EduardoNajera,PF,31,DEN,78,3,21.3,2.2,4.7,0.473,0.7,1.9,0.361,1.6,2.8,0.5479999999999999,0.545,0.8,1.1,0.708,1.4,2.9,4.3,1.2,0.9,0.5,0.8,2.6,5.9,4952380.0,2008,55630000
3862,SteveNash2008,SteveNash,PG,33,PHO,81,81,34.3,6.0,11.9,0.504,2.2,4.7,0.47,3.8,7.2,0.527,0.597,2.7,3.0,0.9059999999999999,0.3,3.1,3.5,11.1,0.7,0.1,3.6,1.4,16.9,11375000.0,2008,55630000
